fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2021-08-31,18.0,1114.0,54.0,1,120.0,26.0,375.0,62.0,22.0
2021-09-01,24.0,1032.0,94.0,1,716.0,12.0,329.0,52.0,22.0
2021-09-02,22.0,920.0,91.0,0,333.0,9.0,423.0,40.0,31.0
2021-09-03,20.0,1032.0,47.0,0,952.0,87.0,428.0,49.0,35.0
2021-09-04,20.0,998.0,28.0,1,504.0,32.0,218.0,48.0,15.0
2021-09-05,19.0,1011.0,73.0,0,214.0,75.0,294.0,32.0,30.0
2021-09-06,23.0,1018.0,22.0,0,158.0,0.0,265.0,48.0,16.0
2021-09-07,27.0,994.0,49.0,0,514.0,45.0,43.0,49.0,25.0
2021-09-08,25.0,1009.0,85.0,0,557.0,57.0,54.0,38.0,20.0
2021-09-09,26.0,1026.0,61.0,0,254.0,1.0,220.0,68.0,24.0
2021-09-10,21.0,1097.0,87.0,0,730.0,59.0,386.0,45.0,34.0
2021-09-11,26.0,1032.0,52.0,0,968.0,37.0,61.0,48.0,24.0
2021-09-12,18.0,983.0,49.0,1,799.0,26.0,303.0,38.0,18.0
2021-09-13,24.0,977.0,23.0,0,744.0,63.0,31.0,38.0,22.0
2021-09-14,21.0,989.0,79.0,0,705.0,89.0,170.0,39.0,24.0
2021-09-15,22.0,1002.0,48.0,1,859.0,31.0,392.0,51.0,20.0
2021-09-16,20.0,1026.0,79.0,0,401.0,66.0,49.0,53.0,28.0
2021-09-17,18.0,1056.0,32.0,1,767.0,90.0,450.0,55.0,24.0
2021-09-18,21.0,1013.0,37.0,0,992.0,76.0,250.0,69.0,29.0
2021-09-19,19.0,888.0,83.0,0,154.0,42.0,398.0,52.0,30.0
2021-09-20,28.0,992.0,56.0,0,475.0,10.0,220.0,41.0,21.0
2021-09-21,24.0,1034.0,68.0,0,754.0,16.0,207.0,52.0,27.0
2021-09-22,24.0,988.0,31.0,0,857.0,55.0,345.0,65.0,18.0
2021-09-23,16.0,975.0,69.0,0,618.0,54.0,141.0,45.0,22.0
2021-09-24,29.0,961.0,85.0,1,346.0,85.0,219.0,47.0,18.0
2021-09-25,23.0,945.0,81.0,0,695.0,64.0,55.0,77.0,19.0
2021-09-26,31.0,944.0,34.0,0,976.0,13.0,61.0,52.0,23.0
2021-09-27,26.0,893.0,71.0,1,492.0,61.0,102.0,55.0,15.0
2021-09-28,29.0,951.0,36.0,0,497.0,10.0,248.0,48.0,16.0
2021-09-29,29.0,967.0,44.0,0,513.0,42.0,113.0,53.0,23.0
2021-09-30,24.0,927.0,38.0,1,649.0,1.0,459.0,35.0,19.0
2021-10-01,29.0,989.0,76.0,0,900.0,97.0,42.0,39.0,27.0
2021-10-02,37.0,1128.0,77.0,0,968.0,31.0,353.0,59.0,20.0
2021-10-03,37.0,1025.0,61.0,0,747.0,36.0,141.0,61.0,24.0
2021-10-04,38.0,909.0,47.0,0,649.0,35.0,44.0,39.0,11.0
2021-10-05,30.0,1010.0,83.0,0,743.0,23.0,110.0,47.0,30.0
2021-10-06,36.0,1082.0,47.0,0,138.0,28.0,346.0,45.0,23.0
2021-10-07,32.0,1038.0,21.0,1,463.0,82.0,263.0,41.0,17.0
2021-10-08,29.0,1007.0,50.0,0,848.0,66.0,133.0,59.0,22.0
2021-10-09,28.0,983.0,52.0,0,462.0,36.0,111.0,47.0,15.0
2021-10-10,30.0,986.0,23.0,0,799.0,64.0,90.0,54.0,15.0
2021-10-11,35.0,1007.0,41.0,1,574.0,3.0,176.0,63.0,19.0
2021-10-12,19.0,960.0,54.0,1,444.0,46.0,380.0,40.0,19.0
2021-10-13,33.0,998.0,54.0,1,794.0,73.0,338.0,51.0,16.0
2021-10-14,31.0,963.0,74.0,1,730.0,69.0,113.0,47.0,22.0
2021-10-15,38.0,977.0,65.0,1,539.0,11.0,202.0,40.0,6.0
2021-10-16,40.0,905.0,75.0,1,317.0,42.0,290.0,40.0,12.0
2021-10-17,43.0,940.0,66.0,0,460.0,29.0,86.0,44.0,8.0
2021-10-18,35.0,921.0,70.0,0,415.0,43.0,207.0,74.0,13.0
2021-10-19,29.0,1061.0,59.0,1,383.0,66.0,444.0,47.0,16.0
2021-10-20,43.0,1023.0,64.0,1,546.0,84.0,404.0,34.0,21.0
2021-10-21,36.0,1017.0,49.0,1,568.0,35.0,313.0,43.0,11.0
2021-10-22,39.0,1054.0,33.0,0,266.0,59.0,461.0,41.0,26.0
2021-10-23,28.0,1056.0,69.0,0,705.0,29.0,7.0,48.0,19.0
2021-10-24,31.0,1040.0,35.0,0,685.0,29.0,199.0,61.0,15.0
2021-10-25,29.0,898.0,58.0,1,692.0,25.0,500.0,51.0,19.0
2021-10-26,40.0,998.0,41.0,1,276.0,42.0,76.0,54.0,3.0
2021-10-27,32.0,917.0,90.0,0,385.0,95.0,493.0,65.0,21.0
2021-10-28,28.0,993.0,49.0,1,544.0,55.0,219.0,31.0,10.0
2021-10-29,37.0,924.0,67.0,1,754.0,80.0,408.0,63.0,21.0
2021-10-30,26.0,1000.0,93.0,0,762.0,65.0,20.0,52.0,19.0
2021-10-31,30.0,1028.0,51.0,0,680.0,46.0,494.0,48.0,28.0
2021-11-01,40.0,1027.0,96.0,1,379.0,89.0,296.0,46.0,21.0
2021-11-02,38.0,999.0,58.0,0,936.0,64.0,491.0,58.0,29.0
2021-11-03,38.0,997.0,47.0,0,356.0,76.0,159.0,45.0,11.0
2021-11-04,31.0,1007.0,21.0,1,882.0,56.0,265.0,60.0,15.0
2021-11-05,29.0,970.0,71.0,1,950.0,38.0,249.0,51.0,19.0
2021-11-06,32.0,997.0,22.0,0,328.0,1.0,258.0,44.0,11.0
2021-11-07,25.0,1100.0,60.0,0,442.0,86.0,465.0,57.0,30.0
2021-11-08,26.0,992.0,98.0,0,933.0,4.0,434.0,47.0,24.0
2021-11-09,34.0,1064.0,59.0,1,214.0,59.0,252.0,44.0,2.0
2021-11-10,35.0,937.0,91.0,1,301.0,8.0,385.0,29.0,13.0
2021-11-11,24.0,962.0,69.0,1,676.0,54.0,250.0,56.0,14.0
2021-11-12,36.0,954.0,42.0,0,172.0,24.0,58.0,70.0,21.0
2021-11-13,31.0,999.0,73.0,0,861.0,36.0,13.0,56.0,20.0
2021-11-14,26.0,936.0,96.0,0,973.0,29.0,45.0,40.0,21.0
2021-11-15,29.0,979.0,91.0,1,392.0,11.0,252.0,50.0,18.0
2021-11-16,27.0,1014.0,34.0,1,693.0,97.0,475.0,62.0,17.0
2021-11-17,40.0,985.0,49.0,1,413.0,60.0,280.0,53.0,8.0
2021-11-18,31.0,1017.0,33.0,1,484.0,73.0,256.0,70.0,5.0
2021-11-19,35.0,1009.0,55.0,0,905.0,21.0,378.0,41.0,21.0
2021-11-20,31.0,1038.0,94.0,1,182.0,77.0,81.0,35.0,21.0
2021-11-21,33.0,1117.0,52.0,0,956.0,98.0,389.0,68.0,29.0
2021-11-22,42.0,973.0,65.0,0,586.0,34.0,486.0,36.0,24.0
2021-11-23,31.0,993.0,40.0,1,815.0,31.0,7.0,49.0,14.0
2021-11-24,25.0,982.0,23.0,1,519.0,30.0,396.0,54.0,18.0
2021-11-25,43.0,1043.0,68.0,1,225.0,73.0,294.0,52.0,24.0
2021-11-26,28.0,1060.0,63.0,1,754.0,96.0,451.0,42.0,21.0
2021-11-27,35.0,943.0,65.0,0,137.0,99.0,209.0,39.0,22.0
2021-11-28,34.0,959.0,69.0,0,261.0,93.0,304.0,45.0,19.0
2021-11-29,33.0,946.0,73.0,0,977.0,60.0,337.0,62.0,21.0
2021-11-30,42.0,1002.0,62.0,1,714.0,42.0,170.0,32.0,18.0
2021-12-01,31.0,1000.0,67.0,1,862.0,47.0,312.0,37.0,15.0
2021-12-02,29.0,1039.0,73.0,1,679.0,62.0,385.0,44.0,21.0
2021-12-03,30.0,1069.0,65.0,0,817.0,12.0,135.0,65.0,21.0
2021-12-04,22.0,1029.0,44.0,0,417.0,82.0,492.0,51.0,25.0
2021-12-05,28.0,982.0,65.0,1,915.0,98.0,25.0,40.0,12.0
2021-12-06,29.0,1004.0,97.0,1,546.0,59.0,468.0,55.0,22.0
2021-12-07,38.0,1053.0,91.0,1,585.0,29.0,23.0,55.0,14.0
2021-12-08,40.0,985.0,44.0,1,298.0,34.0,325.0,50.0,9.0
2021-12-09,31.0,957.0,94.0,0,467.0,68.0,491.0,59.0,24.0
2021-12-10,35.0,1005.0,24.0,0,700.0,46.0,153.0,58.0,14.0
2021-12-11,36.0,933.0,51.0,0,262.0,97.0,123.0,52.0,14.0
2021-12-12,41.0,1023.0,65.0,1,562.0,15.0,210.0,62.0,20.0
2021-12-13,29.0,944.0,67.0,0,548.0,31.0,176.0,54.0,9.0
2021-12-14,23.0,1034.0,81.0,1,313.0,7.0,300.0,36.0,20.0
2021-12-15,33.0,1050.0,37.0,0,763.0,50.0,312.0,61.0,24.0
2021-12-16,27.0,956.0,26.0,0,738.0,1.0,389.0,51.0,19.0
2021-12-17,24.0,1006.0,88.0,0,364.0,78.0,77.0,58.0,25.0
2021-12-18,27.0,1007.0,35.0,1,836.0,98.0,250.0,49.0,17.0
2021-12-19,23.0,999.0,66.0,1,665.0,36.0,124.0,51.0,7.0
2021-12-20,25.0,912.0,75.0,0,713.0,82.0,335.0,57.0,26.0
2021-12-21,27.0,978.0,75.0,1,337.0,64.0,282.0,48.0,9.0
2021-12-22,30.0,995.0,25.0,1,466.0,90.0,469.0,59.0,15.0
2021-12-23,42.0,1013.0,48.0,0,484.0,49.0,280.0,66.0,15.0
2021-12-24,28.0,1030.0,36.0,1,622.0,90.0,434.0,45.0,24.0
2021-12-25,30.0,1038.0,89.0,1,443.0,20.0,57.0,47.0,14.0
2021-12-26,33.0,970.0,49.0,1,979.0,10.0,342.0,51.0,7.0
2021-12-27,32.0,1038.0,63.0,1,594.0,25.0,414.0,42.0,21.0
2021-12-28,36.0,1047.0,81.0,1,560.0,65.0,286.0,55.0,10.0
2021-12-29,37.0,942.0,37.0,1,457.0,1.0,327.0,62.0,15.0
2021-12-30,38.0,977.0,37.0,1,981.0,77.0,78.0,62.0,21.0
2021-12-31,29.0,991.0,65.0,1,361.0,21.0,420.0,58.0,16.0
2022-01-01,32.0,974.0,44.0,0,121.0,79.0,133.0,47.0,14.0
2022-01-02,34.0,1058.0,28.0,0,969.0,35.0,48.0,70.0,11.0
2022-01-03,26.0,1010.0,60.0,1,562.0,72.0,193.0,57.0,17.0
2022-01-04,35.0,963.0,31.0,1,861.0,42.0,134.0,78.0,9.0
2022-01-05,38.0,1028.0,95.0,1,422.0,92.0,56.0,55.0,25.0
2022-01-06,43.0,1007.0,28.0,1,809.0,35.0,39.0,69.0,12.0
2022-01-07,26.0,961.0,92.0,0,680.0,40.0,415.0,47.0,17.0
2022-01-08,28.0,969.0,33.0,0,493.0,76.0,94.0,46.0,19.0
2022-01-09,32.0,1035.0,47.0,1,252.0,13.0,301.0,49.0,10.0
2022-01-10,37.0,923.0,86.0,1,396.0,53.0,63.0,72.0,6.0
2022-01-11,26.0,1005.0,74.0,0,921.0,93.0,260.0,44.0,21.0
2022-01-12,33.0,1033.0,89.0,0,497.0,89.0,64.0,48.0,17.0
2022-01-13,28.0,961.0,75.0,0,293.0,62.0,147.0,55.0,17.0
2022-01-14,25.0,1038.0,85.0,1,619.0,44.0,111.0,50.0,23.0
2022-01-15,38.0,985.0,100.0,0,616.0,29.0,349.0,57.0,9.0
2022-01-16,33.0,1021.0,97.0,1,988.0,90.0,352.0,47.0,24.0
2022-01-17,31.0,1047.0,37.0,1,767.0,48.0,308.0,48.0,20.0
2022-01-18,35.0,951.0,35.0,1,994.0,5.0,9.0,59.0,16.0
2022-01-19,42.0,990.0,42.0,1,971.0,56.0,44.0,62.0,14.0
2022-01-20,31.0,1106.0,75.0,0,273.0,71.0,124.0,53.0,22.0
2022-01-21,22.0,972.0,28.0,0,505.0,100.0,54.0,45.0,19.0
2022-01-22,38.0,976.0,22.0,1,201.0,21.0,420.0,53.0,16.0
2022-01-23,37.0,1015.0,43.0,0,343.0,86.0,428.0,56.0,11.0
2022-01-24,31.0,1056.0,89.0,0,810.0,41.0,408.0,52.0,20.0
2022-01-25,39.0,966.0,76.0,0,897.0,87.0,124.0,52.0,22.0
2022-01-26,39.0,971.0,29.0,0,985.0,56.0,362.0,48.0,16.0
2022-01-27,25.0,982.0,68.0,1,101.0,70.0,149.0,46.0,10.0
2022-01-28,31.0,946.0,49.0,1,814.0,3.0,211.0,45.0,8.0
2022-01-29,35.0,1001.0,46.0,0,536.0,56.0,90.0,43.0,12.0
2022-01-30,43.0,997.0,31.0,0,805.0,67.0,176.0,38.0,14.0
2022-01-31,22.0,971.0,76.0,1,111.0,60.0,54.0,54.0,12.0
2022-02-01,46.0,984.0,28.0,1,533.0,29.0,58.0,43.0,5.0
2022-02-02,32.0,1096.0,65.0,1,699.0,29.0,402.0,48.0,19.0
2022-02-03,31.0,976.0,48.0,1,836.0,33.0,258.0,56.0,10.0
2022-02-04,14.0,1001.0,62.0,0,533.0,73.0,414.0,36.0,29.0
2022-02-05,18.0,983.0,23.0,1,365.0,1.0,243.0,44.0,8.0
2022-02-06,30.0,1033.0,73.0,1,343.0,91.0,296.0,51.0,18.0
2022-02-07,26.0,999.0,48.0,0,339.0,84.0,313.0,68.0,19.0
2022-02-08,37.0,993.0,33.0,1,751.0,49.0,233.0,49.0,8.0
2022-02-09,28.0,966.0,27.0,0,868.0,64.0,381.0,58.0,29.0
2022-02-10,33.0,966.0,29.0,1,117.0,12.0,17.0,43.0,7.0
2022-02-11,31.0,953.0,84.0,1,363.0,97.0,286.0,58.0,16.0
2022-02-12,22.0,970.0,64.0,1,492.0,69.0,416.0,50.0,7.0
2022-02-13,21.0,1116.0,44.0,1,833.0,0.0,214.0,56.0,15.0
2022-02-14,35.0,949.0,75.0,1,988.0,84.0,415.0,57.0,19.0
2022-02-15,34.0,1054.0,26.0,1,652.0,19.0,303.0,55.0,16.0
2022-02-16,25.0,959.0,28.0,1,707.0,94.0,474.0,62.0,22.0
2022-02-17,35.0,1052.0,75.0,1,345.0,24.0,344.0,27.0,17.0
2022-02-18,30.0,1063.0,27.0,1,505.0,61.0,55.0,57.0,12.0
2022-02-19,35.0,979.0,25.0,0,760.0,36.0,201.0,47.0,12.0
2022-02-20,34.0,994.0,40.0,0,426.0,2.0,335.0,60.0,14.0
2022-02-21,31.0,919.0,39.0,1,584.0,62.0,152.0,55.0,7.0
2022-02-22,30.0,985.0,32.0,1,232.0,61.0,235.0,55.0,11.0
2022-02-23,39.0,1033.0,27.0,1,369.0,47.0,249.0,56.0,16.0
2022-02-24,31.0,891.0,66.0,0,459.0,13.0,306.0,44.0,19.0
2022-02-25,37.0,1001.0,74.0,0,692.0,55.0,7.0,57.0,20.0
2022-02-26,28.0,952.0,66.0,0,757.0,67.0,177.0,51.0,24.0
2022-02-27,28.0,1022.0,68.0,1,298.0,96.0,35.0,58.0,18.0
2022-02-28,34.0,960.0,82.0,1,717.0,39.0,497.0,47.0,18.0
2022-03-01,29.0,955.0,92.0,1,971.0,55.0,52.0,70.0,17.0
2022-03-02,34.0,1003.0,79.0,0,370.0,47.0,341.0,47.0,21.0
2022-03-03,31.0,1062.0,91.0,1,747.0,9.0,139.0,61.0,9.0
2022-03-04,38.0,1058.0,80.0,0,375.0,47.0,333.0,38.0,18.0
2022-03-05,39.0,1007.0,24.0,1,249.0,26.0,124.0,45.0,15.0
2022-03-06,28.0,964.0,24.0,1,788.0,49.0,351.0,62.0,16.0
2022-03-07,42.0,1009.0,84.0,0,109.0,16.0,48.0,52.0,24.0
2022-03-08,29.0,976.0,44.0,0,770.0,46.0,61.0,30.0,24.0
2022-03-09,27.0,1036.0,61.0,1,275.0,78.0,486.0,57.0,13.0
2022-03-10,36.0,1002.0,87.0,1,801.0,87.0,471.0,33.0,30.0
2022-03-11,36.0,1024.0,92.0,1,695.0,33.0,255.0,44.0,13.0
2022-03-12,36.0,1023.0,68.0,0,479.0,20.0,152.0,49.0,13.0
2022-03-13,27.0,971.0,62.0,1,155.0,74.0,432.0,41.0,21.0
2022-03-14,31.0,995.0,47.0,1,330.0,98.0,265.0,51.0,15.0
2022-03-15,43.0,1006.0,52.0,1,822.0,58.0,18.0,55.0,17.0
2022-03-16,33.0,974.0,91.0,0,309.0,34.0,76.0,53.0,16.0
2022-03-17,36.0,1029.0,98.0,1,171.0,86.0,467.0,64.0,18.0
2022-03-18,29.0,1013.0,90.0,0,832.0,26.0,168.0,56.0,27.0
2022-03-19,26.0,986.0,68.0,1,582.0,62.0,261.0,48.0,19.0
2022-03-20,27.0,1020.0,42.0,1,911.0,31.0,496.0,61.0,17.0
2022-03-21,29.0,1054.0,30.0,0,848.0,56.0,255.0,30.0,16.0
2022-03-22,27.0,988.0,61.0,0,840.0,9.0,462.0,54.0,20.0
2022-03-23,28.0,1078.0,85.0,0,474.0,77.0,261.0,58.0,23.0
2022-03-24,33.0,971.0,25.0,0,504.0,23.0,213.0,52.0,14.0
2022-03-25,34.0,1042.0,35.0,1,649.0,36.0,488.0,44.0,15.0
2022-03-26,40.0,1004.0,42.0,0,476.0,34.0,118.0,38.0,17.0
2022-03-27,31.0,988.0,35.0,1,379.0,88.0,377.0,45.0,23.0
2022-03-28,22.0,1077.0,57.0,1,629.0,66.0,78.0,43.0,11.0
2022-03-29,39.0,1028.0,83.0,1,647.0,42.0,172.0,45.0,3.0
2022-03-30,31.0,968.0,94.0,0,269.0,54.0,19.0,45.0,18.0
2022-03-31,47.0,974.0,98.0,1,189.0,78.0,5.0,55.0,16.0
2022-04-01,27.0,941.0,56.0,0,350.0,82.0,150.0,45.0,18.0
2022-04-02,23.0,1020.0,49.0,1,206.0,1.0,203.0,37.0,24.0
2022-04-03,21.0,1012.0,74.0,0,875.0,41.0,180.0,55.0,34.0
2022-04-04,24.0,923.0,81.0,0,876.0,13.0,178.0,59.0,24.0
2022-04-05,35.0,1005.0,82.0,1,238.0,72.0,86.0,58.0,27.0
2022-04-06,21.0,1050.0,89.0,0,683.0,73.0,492.0,48.0,32.0
2022-04-07,26.0,985.0,63.0,1,929.0,93.0,133.0,56.0,21.0
2022-04-08,25.0,1024.0,73.0,1,375.0,72.0,278.0,54.0,32.0
2022-04-09,29.0,949.0,46.0,1,190.0,33.0,371.0,43.0,26.0
2022-04-10,36.0,1049.0,24.0,0,284.0,67.0,468.0,33.0,29.0
2022-04-11,25.0,980.0,50.0,1,187.0,23.0,432.0,44.0,22.0
2022-04-12,19.0,1019.0,34.0,0,443.0,95.0,59.0,53.0,26.0
2022-04-13,19.0,1007.0,44.0,0,289.0,1.0,219.0,47.0,25.0
2022-04-14,21.0,961.0,99.0,0,398.0,20.0,216.0,62.0,28.0
2022-04-15,30.0,1001.0,37.0,0,994.0,40.0,406.0,50.0,38.0
2022-04-16,15.0,1016.0,28.0,0,588.0,19.0,180.0,40.0,22.0
2022-04-17,25.0,904.0,96.0,1,800.0,70.0,309.0,36.0,26.0
2022-04-18,17.0,1046.0,28.0,0,830.0,11.0,420.0,54.0,31.0
2022-04-19,21.0,949.0,27.0,0,934.0,7.0,449.0,40.0,27.0
2022-04-20,28.0,1021.0,37.0,0,249.0,87.0,41.0,41.0,32.0
2022-04-21,32.0,992.0,26.0,1,902.0,88.0,140.0,67.0,23.0
2022-04-22,23.0,1020.0,80.0,0,638.0,58.0,117.0,47.0,27.0
2022-04-23,22.0,1037.0,51.0,1,556.0,39.0,311.0,51.0,16.0
2022-04-24,22.0,965.0,30.0,0,233.0,2.0,101.0,33.0,19.0
2022-04-25,24.0,1007.0,24.0,0,582.0,65.0,67.0,43.0,25.0
2022-04-26,26.0,1056.0,72.0,1,955.0,86.0,312.0,50.0,31.0
2022-04-27,18.0,939.0,40.0,0,108.0,99.0,31.0,42.0,29.0
2022-04-28,27.0,952.0,66.0,1,545.0,52.0,105.0,52.0,23.0
2022-04-29,34.0,1036.0,58.0,1,826.0,97.0,248.0,56.0,22.0
2022-04-30,20.0,964.0,73.0,1,433.0,12.0,218.0,62.0,17.0
2022-05-01,19.0,1003.0,23.0,0,306.0,93.0,288.0,53.0,26.0
2022-05-02,27.0,996.0,53.0,0,793.0,17.0,460.0,59.0,24.0
2022-05-03,25.0,1011.0,41.0,0,752.0,32.0,48.0,60.0,28.0
2022-05-04,18.0,963.0,57.0,0,947.0,78.0,144.0,68.0,27.0
2022-05-05,26.0,1049.0,79.0,0,445.0,8.0,86.0,41.0,27.0
2022-05-06,22.0,1100.0,90.0,0,641.0,65.0,11.0,52.0,34.0
2022-05-07,29.0,1011.0,32.0,1,939.0,46.0,136.0,45.0,19.0
2022-05-08,23.0,950.0,97.0,0,487.0,87.0,258.0,69.0,32.0
2022-05-09,27.0,1002.0,86.0,1,672.0,10.0,385.0,59.0,27.0
2022-05-10,26.0,973.0,50.0,1,621.0,4.0,34.0,55.0,24.0
2022-05-11,30.0,1024.0,30.0,0,163.0,3.0,416.0,43.0,32.0
2022-05-12,29.0,943.0,25.0,0,986.0,14.0,210.0,51.0,26.0
2022-05-13,15.0,1022.0,53.0,1,299.0,25.0,156.0,46.0,19.0
2022-05-14,26.0,975.0,56.0,1,311.0,72.0,424.0,55.0,27.0
2022-05-15,30.0,977.0,95.0,0,597.0,94.0,415.0,53.0,37.0
2022-05-16,37.0,1010.0,29.0,0,623.0,57.0,59.0,47.0,25.0
2022-05-17,25.0,1063.0,31.0,1,830.0,0.0,88.0,66.0,21.0
2022-05-18,33.0,991.0,79.0,1,415.0,92.0,366.0,51.0,32.0
2022-05-19,12.0,1021.0,28.0,0,961.0,55.0,293.0,51.0,25.0
2022-05-20,30.0,978.0,22.0,0,818.0,66.0,296.0,67.0,22.0
2022-05-21,18.0,971.0,95.0,0,627.0,15.0,440.0,60.0,26.0
2022-05-22,30.0,1011.0,41.0,1,290.0,44.0,215.0,40.0,25.0
2022-05-23,24.0,980.0,23.0,0,824.0,19.0,217.0,48.0,23.0
2022-05-24,30.0,987.0,73.0,0,345.0,39.0,35.0,39.0,35.0
2022-05-25,25.0,1002.0,42.0,1,465.0,42.0,22.0,26.0,17.0
2022-05-26,22.0,1012.0,47.0,1,463.0,1.0,156.0,44.0,23.0
2022-05-27,39.0,911.0,27.0,1,264.0,60.0,9.0,49.0,15.0
2022-05-28,23.0,994.0,51.0,1,212.0,86.0,26.0,47.0,29.0
2022-05-29,14.0,1036.0,76.0,0,739.0,55.0,352.0,44.0,40.0
2022-05-30,23.0,1014.0,94.0,0,875.0,60.0,8.0,21.0,34.0
2022-05-31,23.0,1060.0,65.0,0,499.0,80.0,424.0,50.0,32.0
2022-06-01,20.0,964.0,89.0,1,146.0,89.0,66.0,47.0,19.0
2022-06-02,18.0,1043.0,24.0,0,428.0,78.0,271.0,45.0,24.0
2022-06-03,26.0,1019.0,93.0,1,956.0,54.0,293.0,28.0,30.0
2022-06-04,22.0,951.0,26.0,0,309.0,29.0,473.0,64.0,28.0
2022-06-05,29.0,1076.0,53.0,1,484.0,78.0,473.0,65.0,29.0
2022-06-06,20.0,949.0,69.0,1,335.0,90.0,318.0,51.0,18.0
2022-06-07,32.0,1007.0,35.0,1,163.0,29.0,177.0,36.0,21.0
2022-06-08,23.0,981.0,74.0,0,504.0,98.0,284.0,60.0,26.0
2022-06-09,30.0,987.0,31.0,0,225.0,19.0,396.0,49.0,35.0
2022-06-10,29.0,1026.0,34.0,1,224.0,75.0,44.0,54.0,22.0
2022-06-11,27.0,976.0,49.0,0,127.0,52.0,91.0,56.0,25.0
2022-06-12,23.0,1046.0,26.0,0,846.0,60.0,155.0,50.0,24.0
2022-06-13,18.0,922.0,66.0,1,728.0,55.0,134.0,42.0,15.0
2022-06-14,23.0,1022.0,79.0,0,573.0,63.0,223.0,44.0,31.0
2022-06-15,25.0,936.0,80.0,1,449.0,59.0,366.0,51.0,27.0
2022-06-16,26.0,1025.0,52.0,1,361.0,35.0,223.0,55.0,21.0
2022-06-17,26.0,963.0,82.0,0,505.0,33.0,209.0,47.0,29.0
2022-06-18,22.0,956.0,43.0,0,415.0,53.0,282.0,31.0,24.0
2022-06-19,18.0,958.0,62.0,0,675.0,7.0,43.0,49.0,25.0
2022-06-20,20.0,1042.0,69.0,1,322.0,77.0,371.0,55.0,35.0
2022-06-21,27.0,1060.0,96.0,1,474.0,80.0,391.0,51.0,33.0
2022-06-22,28.0,1036.0,31.0,1,959.0,45.0,177.0,76.0,25.0
2022-06-23,24.0,1096.0,90.0,0,620.0,38.0,371.0,37.0,28.0
2022-06-24,33.0,1076.0,90.0,1,513.0,85.0,454.0,43.0,30.0
2022-06-25,25.0,998.0,63.0,0,762.0,37.0,252.0,63.0,25.0
2022-06-26,34.0,910.0,61.0,0,306.0,24.0,328.0,37.0,22.0
2022-06-27,30.0,1043.0,48.0,1,494.0,11.0,77.0,49.0,20.0
2022-06-28,29.0,1031.0,96.0,1,590.0,42.0,479.0,55.0,27.0
2022-06-29,23.0,908.0,80.0,1,956.0,69.0,458.0,43.0,23.0
2022-06-30,21.0,881.0,24.0,1,319.0,33.0,490.0,36.0,22.0
2022-07-01,25.0,959.0,91.0,1,270.0,11.0,94.0,47.0,20.0
2022-07-02,25.0,987.0,74.0,0,187.0,67.0,67.0,74.0,21.0
2022-07-03,16.0,958.0,80.0,1,429.0,68.0,331.0,46.0,19.0
2022-07-04,23.0,949.0,86.0,0,411.0,12.0,7.0,44.0,24.0
2022-07-05,18.0,979.0,48.0,0,411.0,78.0,186.0,38.0,11.0
2022-07-06,21.0,989.0,74.0,0,400.0,98.0,448.0,53.0,31.0
2022-07-07,22.0,950.0,30.0,1,818.0,41.0,213.0,49.0,10.0
2022-07-08,27.0,992.0,44.0,1,469.0,32.0,267.0,59.0,21.0
2022-07-09,23.0,1030.0,41.0,0,116.0,72.0,124.0,44.0,27.0
2022-07-10,30.0,1046.0,42.0,1,549.0,24.0,241.0,52.0,17.0
2022-07-11,27.0,1062.0,46.0,0,853.0,44.0,273.0,34.0,27.0
2022-07-12,33.0,1052.0,83.0,0,753.0,24.0,99.0,59.0,27.0
2022-07-13,18.0,1035.0,45.0,1,656.0,34.0,67.0,51.0,22.0
2022-07-14,29.0,956.0,32.0,0,205.0,53.0,415.0,51.0,17.0
2022-07-15,16.0,1016.0,62.0,0,208.0,48.0,54.0,45.0,26.0
2022-07-16,23.0,984.0,93.0,1,857.0,40.0,203.0,62.0,25.0
2022-07-17,21.0,927.0,21.0,1,242.0,75.0,436.0,57.0,17.0
2022-07-18,29.0,975.0,48.0,1,188.0,40.0,101.0,65.0,20.0
2022-07-19,28.0,1013.0,92.0,0,166.0,75.0,43.0,48.0,28.0
2022-07-20,17.0,962.0,53.0,1,447.0,57.0,341.0,34.0,18.0
2022-07-21,15.0,993.0,51.0,1,140.0,56.0,216.0,41.0,8.0
2022-07-22,22.0,1054.0,36.0,1,574.0,81.0,208.0,45.0,27.0
2022-07-23,23.0,922.0,25.0,1,861.0,49.0,308.0,37.0,18.0
2022-07-24,23.0,929.0,82.0,0,948.0,38.0,438.0,45.0,30.0
2022-07-25,21.0,1000.0,70.0,0,133.0,63.0,351.0,41.0,24.0
2022-07-26,39.0,1022.0,60.0,1,656.0,83.0,238.0,52.0,22.0
2022-07-27,26.0,913.0,71.0,0,140.0,59.0,389.0,49.0,24.0
2022-07-28,25.0,929.0,53.0,1,396.0,82.0,234.0,52.0,17.0
2022-07-29,34.0,901.0,37.0,1,352.0,92.0,134.0,54.0,18.0
2022-07-30,28.0,954.0,77.0,0,920.0,4.0,135.0,49.0,26.0
2022-07-31,29.0,914.0,37.0,1,390.0,93.0,37.0,51.0,24.0
