edad,estado_civil,lugar_residencia,calificaciones,asistencia_a_clases,semestre_actual,reprobacion_asignaturas,horas_estudio_semanales,nivel_socioeconomico,ingreso_familiar_mensual,apoyo_financiero,empleo_parcial_o_tiempo_completo,red_apoyo_social,participacion_extracurricular,relaciones_interpersonales,problemas_emocionales,adaptacion_entorno_escolar,personalidad,autoeficacia_academica,horas_sueno,condiciones_salud,problemas_familiares,dependientes_en_hogar,tipo_institucion,distancia_centro_estudios,acceso_servicios_basicos,desercion
20,Union libre,Foráneo,74,60,6,6,15,Bajo,13043,Si,No,Debil,Media,Conflictivas,Si,Mala,Extrovertido,Baja,4,Regular,No,0,Privada,2,Si,Si
20,Soltero,Local,55,77,2,3,9,Medio,-509,Si,No,Debil,Media,Regulares,No,Buena,Introvertido,Baja,5,Buena,Si,2,Publica,18,Si,Si
19,Soltero,Foráneo,66,63,9,1,7,Medio,9175,Si,No,Debil,Alta,Buenas,No,Regular,Introvertido,Alta,7,Buena,Si,1,Publica,20,Si,No
23,Soltero,Local,68,84,5,3,5,Medio,13032,No,No,Moderado,Media,Regulares,Si,Buena,Extrovertido,Alta,7,Regular,No,1,Publica,52,No,Si
17,Soltero,Local,95,75,8,1,8,Medio,17969,Si,Si,Moderado,Alta,Conflictivas,No,Mala,Introvertido,Baja,9,Mala,Si,1,Privada,9,Si,No
23,Soltero,Foráneo,67,72,3,5,13,Medio,6554,No,Si,Moderado,Alta,Regulares,Si,Buena,Extrovertido,Media,11,Regular,Si,1,Privada,30,Si,No
22,Soltero,Foráneo,73,67,1,1,15,Medio,15619,No,No,Debil,Media,Conflictivas,No,Mala,Introvertido,Baja,7,Buena,Si,5,Privada,42,No,No
22,Soltero,Local,61,61,6,0,4,Medio,16799,Si,No,Debil,Media,Buenas,Si,Mala,Introvertido,Alta,6,Regular,No,1,Publica,42,No,No
21,Soltero,Local,71,84,4,1,17,Medio,10816,Si,No,Debil,Alta,Buenas,Si,Regular,Extrovertido,Media,7,Regular,Si,3,Publica,6,No,Si
21,Union libre,Local,81,50,7,1,4,Medio,12423,Si,No,Debil,Alta,Regulares,Si,Mala,Introvertido,Alta,7,Regular,Si,3,Publica,47,Si,Si
18,Casado,Foráneo,77,52,5,2,13,Medio,14319,Si,No,Debil,Media,Conflictivas,Si,Mala,Introvertido,Media,7,Buena,Si,4,Privada,23,Si,No
21,Soltero,Local,54,80,5,5,9,Medio,7662,Si,No,Debil,Alta,Regulares,Si,Mala,Introvertido,Baja,6,Buena,No,1,Publica,17,No,Si
19,Soltero,Local,57,56,2,1,12,Medio,9437,Si,No,Fuerte,Alta,Buenas,Si,Mala,Introvertido,Media,7,Buena,Si,2,Publica,37,No,Si
21,Casado,Local,73,82,2,5,15,Medio,15150,Si,No,Debil,Media,Regulares,No,Regular,Extrovertido,Alta,4,Regular,Si,2,Publica,30,Si,No
18,Soltero,Local,77,79,0,2,12,Alto,10561,No,No,Fuerte,Media,Conflictivas,Si,Mala,Introvertido,Baja,5,Regular,Si,3,Privada,11,Si,Si
22,Soltero,Foráneo,60,82,2,4,14,Medio,14788,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Media,8,Mala,Si,0,Privada,40,Si,Si
23,Soltero,Local,85,100,4,1,7,Medio,13025,No,No,Moderado,Alta,Regulares,Si,Mala,Introvertido,Baja,8,Mala,No,1,Publica,26,No,Si
22,Union libre,Local,89,48,8,0,8,Bajo,11099,No,No,Moderado,Media,Conflictivas,No,Buena,Introvertido,Alta,1,Regular,Si,-2,Publica,29,Si,Si
18,Soltero,Local,69,65,1,6,7,Medio,10446,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Alta,9,Mala,Si,3,Publica,34,Si,No
19,Soltero,Local,67,86,2,2,-2,Medio,13213,No,No,Debil,Baja,Regulares,No,Buena,Extrovertido,Baja,10,Mala,Si,3,Privada,14,Si,No
19,Soltero,Foráneo,102,66,2,5,11,Medio,9300,Si,No,Debil,Baja,Regulares,No,Mala,Introvertido,Media,6,Buena,No,3,Privada,1,Si,No
18,Union libre,Foráneo,68,45,10,1,5,Medio,17557,Si,Si,Debil,Baja,Conflictivas,Si,Buena,Introvertido,Alta,8,Mala,No,1,Publica,28,No,No
19,Soltero,Local,81,85,4,3,15,Bajo,12165,Si,No,Fuerte,Media,Conflictivas,Si,Buena,Introvertido,Baja,6,Mala,Si,4,Publica,20,Si,No
19,Soltero,Local,65,86,7,1,10,Medio,13655,No,Si,Debil,Baja,Regulares,No,Regular,Introvertido,Alta,5,Buena,Si,4,Publica,24,Si,No
23,Soltero,Foráneo,51,74,7,0,14,Medio,23162,No,Si,Moderado,Media,Regulares,Si,Buena,Introvertido,Baja,6,Regular,No,2,Publica,33,Si,No
23,Casado,Foráneo,83,44,4,1,6,Medio,10924,No,No,Moderado,Alta,Regulares,No,Buena,Extrovertido,Baja,7,Regular,Si,0,Publica,9,No,Si
24,Soltero,Local,103,62,1,2,12,Medio,13941,Si,Si,Debil,Alta,Regulares,Si,Regular,Introvertido,Alta,6,Regular,Si,3,Publica,23,No,Si
18,Soltero,Local,68,85,2,1,19,Alto,9690,No,No,Fuerte,Alta,Regulares,Si,Regular,Extrovertido,Alta,7,Regular,Si,4,Publica,23,Si,Si
20,Union libre,Local,61,72,6,5,0,Medio,7811,No,Si,Moderado,Media,Regulares,Si,Regular,Extrovertido,Baja,8,Regular,Si,3,Publica,16,Si,No
22,Union libre,Local,54,55,6,1,2,Medio,14223,No,No,Debil,Media,Regulares,Si,Regular,Extrovertido,Media,7,Regular,Si,0,Privada,-5,No,No
24,Union libre,Local,97,78,0,3,4,Medio,7466,Si,No,Debil,Media,Buenas,No,Regular,Introvertido,Alta,2,Buena,Si,2,Privada,27,Si,No
15,Soltero,Local,75,64,8,4,11,Medio,-1583,Si,No,Debil,Baja,Buenas,No,Buena,Extrovertido,Alta,11,Regular,Si,3,Privada,22,No,No
24,Soltero,Local,77,87,2,1,9,Bajo,15395,No,No,Debil,Baja,Regulares,Si,Mala,Introvertido,Baja,7,Regular,Si,0,Publica,44,No,Si
22,Soltero,Local,78,63,7,0,11,Medio,16481,No,No,Fuerte,Media,Regulares,No,Regular,Introvertido,Media,7,Buena,Si,1,Publica,-6,Si,Si
19,Soltero,Local,102,87,11,1,12,Bajo,9231,Si,No,Debil,Media,Regulares,Si,Mala,Introvertido,Baja,7,Regular,No,0,Publica,11,Si,Si
17,Casado,Local,91,68,5,0,14,Medio,12659,No,Si,Debil,Media,Regulares,Si,Mala,Extrovertido,Media,6,Regular,Si,2,Publica,49,No,Si
20,Soltero,Local,98,76,8,3,17,Medio,13688,No,No,Fuerte,Alta,Buenas,Si,Mala,Extrovertido,Media,8,Regular,No,3,Publica,8,Si,No
20,Soltero,Local,79,60,3,1,8,Medio,7010,Si,No,Debil,Baja,Conflictivas,No,Mala,Introvertido,Alta,7,Mala,Si,3,Privada,23,No,Si
20,Soltero,Local,91,85,0,2,12,Medio,10437,No,No,Fuerte,Media,Buenas,No,Mala,Extrovertido,Media,8,Regular,Si,1,Publica,15,Si,Si
23,Union libre,Local,73,82,4,3,12,Bajo,13843,No,No,Debil,Media,Regulares,Si,Mala,Extrovertido,Media,7,Regular,Si,4,Publica,28,Si,Si
23,Soltero,Local,73,98,5,1,21,Medio,15153,No,No,Moderado,Baja,Conflictivas,No,Regular,Extrovertido,Media,6,Mala,Si,4,Publica,28,Si,No
20,Soltero,Foráneo,81,87,5,2,23,Medio,10961,No,No,Debil,Baja,Regulares,No,Mala,Extrovertido,Media,4,Mala,No,1,Publica,37,No,No
23,Soltero,Local,63,105,8,3,0,Medio,10351,No,No,Moderado,Media,Conflictivas,Si,Buena,Introvertido,Alta,8,Buena,No,0,Publica,34,No,Si
19,Union libre,Local,84,80,8,1,12,Bajo,11593,Si,No,Debil,Baja,Regulares,Si,Regular,Introvertido,Alta,7,Buena,No,5,Publica,21,No,No
21,Soltero,Foráneo,77,84,4,2,12,Medio,8525,No,No,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Alta,9,Buena,No,2,Privada,13,Si,No
19,Soltero,Local,81,79,8,2,3,Medio,18747,No,No,Debil,Media,Conflictivas,No,Buena,Extrovertido,Alta,6,Regular,Si,0,Publica,11,Si,No
22,Union libre,Foráneo,77,66,5,5,14,Medio,9820,Si,No,Fuerte,Media,Regulares,No,Regular,Extrovertido,Media,7,Regular,No,4,Publica,13,Si,Si
20,Soltero,Local,82,76,9,1,11,Medio,12506,Si,No,Fuerte,Media,Regulares,Si,Mala,Introvertido,Alta,4,Buena,No,1,Publica,26,No,Si
23,Union libre,Local,54,106,7,1,15,Bajo,12630,No,Si,Fuerte,Media,Buenas,Si,Mala,Introvertido,Alta,4,Regular,Si,3,Publica,2,Si,Si
21,Soltero,Local,57,67,5,0,8,Medio,9642,No,No,Moderado,Baja,Conflictivas,No,Buena,Introvertido,Media,7,Regular,Si,2,Publica,5,Si,Si
18,Casado,Local,96,73,7,1,6,Medio,6216,No,Si,Moderado,Baja,Regulares,Si,Buena,Extrovertido,Media,8,Regular,Si,3,Publica,14,Si,Si
21,Soltero,Local,76,99,11,2,13,Medio,10322,Si,No,Moderado,Alta,Regulares,Si,Buena,Introvertido,Media,7,Regular,No,3,Publica,20,Si,Si
19,Casado,Local,70,76,11,1,14,Bajo,21533,No,No,Debil,Media,Buenas,Si,Mala,Extrovertido,Media,6,Regular,Si,0,Publica,33,No,Si
22,Soltero,Local,68,60,6,2,10,Medio,8524,No,No,Fuerte,Media,Regulares,No,Mala,Extrovertido,Alta,10,Buena,Si,2,Publica,21,No,Si
24,Soltero,Foráneo,78,77,4,3,7,Medio,6505,No,No,Debil,Baja,Regulares,Si,Buena,Extrovertido,Alta,8,Regular,Si,1,Publica,5,Si,Si
20,Soltero,Local,81,86,4,2,13,Medio,11002,No,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Media,5,Regular,Si,4,Publica,12,Si,Si
24,Soltero,Local,81,75,1,0,16,Medio,7311,No,No,Debil,Media,Regulares,No,Mala,Extrovertido,Baja,3,Buena,Si,2,Publica,36,No,Si
23,Union libre,Local,63,68,4,4,9,Bajo,13351,No,No,Fuerte,Media,Regulares,No,Mala,Extrovertido,Alta,4,Regular,Si,0,Privada,18,No,No
22,Soltero,Local,66,94,4,4,8,Medio,4072,Si,No,Moderado,Alta,Regulares,Si,Regular,Extrovertido,Baja,7,Buena,Si,4,Publica,25,No,Si
19,Union libre,Foráneo,77,50,6,1,2,Medio,10759,No,No,Debil,Alta,Regulares,Si,Regular,Introvertido,Baja,6,Regular,No,6,Privada,16,Si,No
19,Casado,Foráneo,85,61,6,3,10,Medio,3560,Si,No,Fuerte,Alta,Buenas,No,Mala,Introvertido,Media,10,Buena,Si,-1,Privada,33,No,No
21,Soltero,Foráneo,99,72,8,4,8,Medio,17257,No,No,Moderado,Alta,Buenas,No,Regular,Introvertido,Alta,6,Regular,Si,0,Publica,19,No,No
19,Soltero,Foráneo,92,76,10,2,18,Medio,11333,Si,No,Debil,Media,Conflictivas,Si,Buena,Introvertido,Media,6,Buena,No,1,Privada,31,No,Si
18,Soltero,Local,100,52,10,1,11,Medio,9426,No,No,Debil,Media,Regulares,Si,Mala,Introvertido,Baja,4,Regular,Si,3,Privada,39,Si,No
17,Soltero,Local,71,81,7,0,3,Medio,16986,No,No,Debil,Media,Regulares,Si,Mala,Introvertido,Media,5,Regular,Si,5,Publica,26,Si,No
24,Casado,Foráneo,57,89,7,0,9,Alto,7584,No,No,Fuerte,Baja,Regulares,Si,Buena,Introvertido,Alta,6,Buena,No,2,Publica,19,Si,Si
20,Union libre,Local,100,80,2,3,10,Medio,14375,No,No,Moderado,Alta,Conflictivas,No,Mala,Introvertido,Baja,6,Regular,Si,2,Privada,30,Si,No
20,Union libre,Local,68,92,9,4,11,Bajo,9460,No,No,Fuerte,Alta,Regulares,Si,Mala,Introvertido,Media,6,Mala,No,3,Publica,31,Si,No
24,Soltero,Local,84,65,5,0,21,Bajo,8848,No,No,Debil,Media,Regulares,Si,Mala,Extrovertido,Baja,10,Regular,No,0,Publica,44,Si,Si
21,Soltero,Local,55,79,3,1,2,Alto,8523,Si,No,Moderado,Baja,Regulares,No,Regular,Extrovertido,Alta,9,Regular,No,4,Publica,30,Si,No
23,Soltero,Foráneo,64,90,6,2,7,Medio,10324,Si,No,Debil,Baja,Regulares,Si,Mala,Introvertido,Alta,6,Regular,No,3,Privada,20,No,No
21,Union libre,Local,63,98,6,1,11,Medio,9924,Si,Si,Moderado,Media,Regulares,No,Mala,Extrovertido,Media,5,Buena,Si,1,Publica,24,Si,No
22,Soltero,Local,73,66,1,2,18,Medio,19551,Si,No,Debil,Media,Conflictivas,No,Regular,Extrovertido,Baja,6,Mala,Si,4,Publica,40,Si,No
23,Soltero,Local,107,107,6,3,16,Medio,16222,No,Si,Moderado,Media,Regulares,Si,Mala,Extrovertido,Media,5,Buena,Si,2,Publica,42,No,Si
23,Soltero,Local,92,56,8,1,5,Medio,11511,No,Si,Debil,Alta,Conflictivas,Si,Buena,Extrovertido,Media,5,Regular,Si,2,Privada,8,No,Si
26,Soltero,Local,63,61,4,0,10,Medio,13191,No,No,Fuerte,Baja,Conflictivas,Si,Mala,Extrovertido,Baja,9,Buena,Si,2,Privada,12,Si,No
24,Soltero,Local,64,73,3,0,0,Medio,18236,Si,Si,Debil,Media,Buenas,Si,Mala,Introvertido,Alta,6,Regular,Si,1,Privada,33,Si,Si
18,Soltero,Foráneo,96,64,3,2,13,Medio,16470,No,Si,Moderado,Media,Buenas,No,Regular,Introvertido,Baja,10,Mala,No,0,Publica,10,Si,No
23,Soltero,Local,87,74,7,0,9,Bajo,3317,No,No,Fuerte,Media,Conflictivas,Si,Buena,Introvertido,Media,7,Regular,No,4,Publica,27,Si,No
23,Soltero,Foráneo,59,71,10,3,7,Medio,13034,No,No,Moderado,Media,Regulares,Si,Regular,Extrovertido,Media,7,Regular,Si,0,Publica,41,Si,Si
23,Union libre,Local,84,87,8,0,12,Medio,23586,Si,No,Moderado,Media,Regulares,No,Buena,Introvertido,Media,6,Regular,No,1,Publica,28,No,Si
19,Soltero,Local,88,73,6,1,10,Medio,7680,Si,No,Fuerte,Media,Conflictivas,No,Regular,Extrovertido,Baja,9,Buena,No,3,Privada,19,No,No
20,Union libre,Foráneo,68,99,5,3,8,Medio,18401,Si,Si,Debil,Baja,Regulares,Si,Buena,Extrovertido,Baja,7,Mala,Si,2,Privada,15,Si,No
25,Soltero,Foráneo,72,84,3,1,14,Medio,12960,Si,No,Debil,Media,Regulares,Si,Regular,Extrovertido,Media,7,Regular,Si,3,Privada,31,No,Si
20,Soltero,Local,57,42,6,1,-4,Medio,8449,Si,No,Debil,Media,Regulares,No,Regular,Extrovertido,Media,9,Regular,Si,5,Privada,32,No,No
21,Soltero,Foráneo,67,61,5,2,8,Medio,16233,No,No,Moderado,Alta,Conflictivas,Si,Mala,Introvertido,Baja,10,Buena,Si,2,Publica,27,Si,Si
24,Soltero,Local,47,75,-1,5,6,Bajo,15622,Si,Si,Moderado,Media,Regulares,Si,Mala,Introvertido,Baja,6,Buena,Si,2,Privada,11,Si,Si
24,Soltero,Foráneo,68,68,4,0,19,Medio,12546,No,No,Debil,Media,Regulares,Si,Mala,Introvertido,Alta,5,Buena,No,3,Privada,17,Si,Si
20,Soltero,Foráneo,67,92,8,5,13,Medio,15003,No,No,Moderado,Media,Regulares,Si,Buena,Introvertido,Alta,4,Regular,No,4,Privada,8,No,Si
19,Casado,Local,70,93,2,0,0,Bajo,17698,Si,No,Debil,Media,Buenas,Si,Regular,Introvertido,Baja,8,Regular,No,2,Privada,34,Si,No
18,Soltero,Local,97,100,2,1,0,Medio,11474,Si,No,Debil,Media,Conflictivas,Si,Regular,Introvertido,Alta,4,Mala,No,3,Privada,38,Si,Si
20,Soltero,Foráneo,89,68,2,2,13,Bajo,17933,Si,No,Debil,Alta,Buenas,No,Regular,Introvertido,Baja,5,Regular,Si,0,Privada,16,Si,No
24,Soltero,Foráneo,69,109,7,2,7,Bajo,16593,Si,No,Debil,Alta,Regulares,Si,Mala,Introvertido,Media,5,Regular,Si,3,Publica,28,Si,No
19,Casado,Local,85,87,4,1,11,Medio,17299,No,No,Fuerte,Baja,Regulares,Si,Regular,Extrovertido,Media,2,Buena,Si,2,Privada,5,Si,Si
24,Union libre,Local,60,76,9,4,6,Medio,3282,Si,Si,Fuerte,Media,Regulares,No,Regular,Introvertido,Alta,10,Mala,Si,5,Publica,40,Si,Si
21,Union libre,Local,70,63,5,2,7,Medio,7230,No,No,Debil,Baja,Regulares,Si,Regular,Extrovertido,Baja,9,Buena,No,2,Publica,28,Si,Si
24,Soltero,Local,74,72,11,3,20,Medio,10222,No,No,Moderado,Baja,Regulares,Si,Mala,Introvertido,Media,4,Regular,Si,1,Publica,33,Si,Si
20,Union libre,Local,69,68,6,0,22,Bajo,7006,No,No,Fuerte,Alta,Regulares,Si,Mala,Extrovertido,Media,7,Buena,Si,0,Publica,24,Si,Si
21,Soltero,Local,80,89,3,2,4,Alto,16911,Si,No,Moderado,Alta,Regulares,Si,Buena,Introvertido,Alta,7,Mala,No,3,Publica,52,No,Si
20,Soltero,Local,76,61,5,5,14,Medio,11944,No,Si,Debil,Media,Buenas,Si,Buena,Extrovertido,Baja,4,Buena,No,2,Publica,30,No,Si
18,Union libre,Local,93,85,8,3,0,Bajo,6029,Si,No,Moderado,Baja,Regulares,Si,Regular,Extrovertido,Alta,10,Regular,Si,1,Publica,3,Si,Si
24,Soltero,Foráneo,89,67,9,4,14,Alto,23419,No,No,Fuerte,Media,Regulares,No,Regular,Introvertido,Alta,4,Mala,Si,5,Privada,34,Si,No
17,Soltero,Foráneo,56,71,4,0,3,Medio,9194,No,Si,Debil,Baja,Conflictivas,No,Mala,Extrovertido,Media,9,Buena,Si,3,Privada,17,Si,Si
21,Union libre,Foráneo,75,77,9,1,2,Medio,11941,No,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Baja,3,Mala,No,3,Privada,44,Si,Si
21,Soltero,Local,75,54,2,0,15,Bajo,9395,No,No,Moderado,Media,Buenas,No,Regular,Introvertido,Baja,5,Regular,Si,1,Publica,0,No,No
22,Soltero,Local,75,73,1,4,0,Medio,14003,No,No,Fuerte,Baja,Regulares,No,Buena,Extrovertido,Alta,5,Regular,No,6,Publica,31,Si,Si
20,Union libre,Foráneo,93,75,1,2,13,Medio,9379,Si,No,Fuerte,Alta,Regulares,No,Mala,Extrovertido,Alta,5,Regular,Si,0,Privada,3,Si,Si
22,Soltero,Local,77,49,4,3,13,Medio,11579,Si,Si,Moderado,Baja,Regulares,Si,Regular,Extrovertido,Baja,6,Buena,Si,0,Privada,36,Si,No
22,Soltero,Foráneo,67,88,3,4,2,Medio,13161,Si,No,Debil,Baja,Regulares,No,Buena,Introvertido,Alta,5,Regular,No,4,Publica,27,Si,Si
21,Soltero,Local,91,65,6,-1,12,Medio,5029,Si,No,Debil,Alta,Regulares,Si,Buena,Introvertido,Media,5,Regular,Si,4,Publica,35,Si,No
21,Soltero,Local,67,62,5,2,7,Bajo,2172,No,No,Fuerte,Alta,Conflictivas,No,Mala,Introvertido,Baja,10,Regular,No,3,Privada,36,Si,No
20,Soltero,Local,80,67,2,3,7,Medio,10618,Si,No,Debil,Baja,Regulares,No,Regular,Introvertido,Media,5,Mala,No,0,Publica,16,No,Si
22,Soltero,Local,64,76,2,1,9,Bajo,10630,Si,No,Moderado,Baja,Regulares,No,Buena,Introvertido,Baja,8,Regular,Si,2,Publica,19,Si,Si
22,Soltero,Foráneo,94,82,10,3,-3,Alto,7748,No,No,Debil,Baja,Regulares,Si,Regular,Extrovertido,Baja,6,Regular,No,-1,Publica,11,Si,No
19,Soltero,Foráneo,65,101,8,2,14,Medio,13821,No,No,Debil,Media,Regulares,No,Regular,Extrovertido,Baja,3,Buena,Si,2,Publica,8,Si,No
20,Soltero,Foráneo,71,74,5,0,5,Medio,15675,Si,Si,Debil,Baja,Regulares,No,Buena,Extrovertido,Baja,6,Buena,Si,1,Publica,34,No,Si
22,Casado,Local,93,72,8,2,11,Medio,16336,Si,No,Debil,Media,Conflictivas,No,Mala,Extrovertido,Baja,6,Regular,Si,3,Privada,31,Si,Si
18,Soltero,Foráneo,78,86,8,0,9,Medio,10221,Si,No,Moderado,Alta,Buenas,No,Regular,Introvertido,Baja,6,Mala,No,0,Privada,22,Si,No
21,Union libre,Local,79,88,6,2,5,Medio,13266,Si,No,Debil,Media,Regulares,Si,Regular,Extrovertido,Baja,7,Mala,Si,1,Publica,23,Si,Si
16,Casado,Local,82,95,0,2,11,Medio,8866,No,Si,Debil,Media,Regulares,No,Regular,Introvertido,Alta,8,Regular,Si,2,Publica,46,Si,No
22,Soltero,Local,59,74,7,2,11,Medio,16897,No,Si,Fuerte,Media,Conflictivas,Si,Buena,Introvertido,Baja,8,Regular,No,0,Privada,27,No,Si
20,Soltero,Foráneo,59,76,1,0,9,Medio,10312,No,No,Moderado,Baja,Buenas,Si,Buena,Extrovertido,Baja,3,Buena,Si,1,Privada,23,No,Si
21,Union libre,Local,65,53,6,2,19,Medio,17304,No,Si,Debil,Baja,Buenas,Si,Mala,Extrovertido,Baja,8,Buena,No,3,Privada,17,Si,Si
20,Union libre,Local,69,71,3,2,13,Bajo,4606,No,No,Fuerte,Alta,Regulares,Si,Mala,Extrovertido,Baja,8,Regular,Si,3,Privada,36,Si,No
21,Casado,Local,77,97,0,1,14,Medio,9839,Si,No,Moderado,Alta,Regulares,Si,Mala,Extrovertido,Alta,5,Regular,Si,1,Publica,18,Si,Si
23,Soltero,Foráneo,90,77,6,0,12,Bajo,9922,No,Si,Fuerte,Media,Regulares,Si,Buena,Extrovertido,Media,6,Mala,Si,3,Publica,23,Si,Si
17,Soltero,Local,75,43,10,5,7,Medio,6707,Si,No,Debil,Baja,Regulares,Si,Buena,Extrovertido,Alta,9,Buena,Si,5,Publica,21,Si,No
21,Soltero,Foráneo,74,76,8,4,-1,Medio,8877,No,No,Moderado,Media,Buenas,Si,Regular,Introvertido,Media,4,Buena,Si,2,Publica,19,Si,Si
19,Casado,Foráneo,83,42,5,1,6,Medio,11269,No,No,Fuerte,Alta,Conflictivas,No,Regular,Extrovertido,Media,4,Regular,No,3,Publica,-1,No,Si
20,Casado,Foráneo,62,82,6,2,4,Bajo,19590,Si,No,Debil,Media,Regulares,Si,Regular,Introvertido,Baja,6,Regular,No,1,Publica,19,Si,No
23,Union libre,Foráneo,83,65,0,3,15,Bajo,12944,No,Si,Debil,Baja,Buenas,No,Buena,Introvertido,Baja,8,Regular,Si,2,Publica,40,Si,Si
25,Casado,Local,80,53,2,0,10,Alto,9178,Si,No,Debil,Baja,Conflictivas,No,Buena,Introvertido,Media,5,Buena,No,2,Privada,23,No,No
23,Soltero,Local,44,60,6,2,13,Medio,21202,Si,Si,Moderado,Media,Buenas,No,Mala,Extrovertido,Alta,5,Regular,Si,1,Publica,10,Si,No
25,Soltero,Local,81,96,3,1,13,Medio,4867,Si,No,Fuerte,Media,Buenas,Si,Regular,Introvertido,Alta,9,Buena,Si,0,Publica,27,Si,Si
18,Soltero,Local,103,75,7,1,9,Medio,9133,No,Si,Debil,Baja,Buenas,No,Regular,Extrovertido,Media,2,Regular,No,4,Publica,59,No,Si
22,Soltero,Local,60,78,9,3,17,Medio,16206,No,No,Debil,Alta,Regulares,Si,Buena,Extrovertido,Alta,6,Regular,Si,1,Publica,21,Si,No
23,Casado,Foráneo,72,83,8,4,11,Alto,7057,No,No,Fuerte,Media,Regulares,Si,Regular,Extrovertido,Media,6,Regular,Si,0,Publica,6,No,No
22,Soltero,Local,65,63,5,3,9,Medio,21042,No,No,Debil,Media,Conflictivas,Si,Regular,Extrovertido,Baja,8,Regular,Si,1,Publica,16,Si,Si
20,Soltero,Local,67,74,1,1,2,Medio,11637,Si,No,Debil,Baja,Regulares,Si,Mala,Extrovertido,Alta,6,Regular,Si,0,Publica,40,Si,Si
19,Casado,Foráneo,82,66,6,4,18,Medio,10385,Si,No,Moderado,Alta,Regulares,Si,Mala,Extrovertido,Alta,5,Buena,No,1,Publica,43,Si,Si
21,Soltero,Local,49,83,9,1,16,Medio,16354,No,No,Fuerte,Media,Regulares,Si,Mala,Introvertido,Alta,5,Mala,Si,5,Privada,34,Si,No
18,Soltero,Foráneo,66,66,4,0,12,Medio,13840,Si,No,Debil,Baja,Conflictivas,Si,Mala,Extrovertido,Media,8,Regular,No,1,Publica,23,No,No
21,Soltero,Local,70,68,4,5,12,Medio,10205,No,No,Moderado,Media,Regulares,No,Mala,Extrovertido,Alta,5,Mala,No,1,Publica,7,No,No
18,Union libre,Local,70,86,6,1,15,Medio,10097,No,No,Moderado,Media,Regulares,No,Buena,Introvertido,Alta,9,Buena,Si,0,Publica,41,No,No
19,Soltero,Local,52,60,5,3,13,Medio,10303,No,Si,Fuerte,Media,Buenas,Si,Mala,Introvertido,Alta,8,Regular,Si,0,Publica,24,Si,Si
18,Union libre,Local,75,75,5,2,6,Medio,18228,No,No,Debil,Alta,Buenas,No,Buena,Extrovertido,Baja,9,Buena,No,1,Publica,40,Si,Si
21,Soltero,Local,93,74,5,0,9,Medio,9414,No,No,Debil,Baja,Buenas,Si,Mala,Extrovertido,Baja,7,Regular,Si,4,Publica,26,No,Si
21,Soltero,Local,98,69,9,0,19,Medio,4128,Si,No,Fuerte,Media,Regulares,Si,Mala,Extrovertido,Alta,10,Regular,Si,2,Publica,38,Si,No
22,Soltero,Local,68,80,8,2,16,Bajo,8141,Si,Si,Moderado,Alta,Regulares,No,Buena,Introvertido,Baja,6,Regular,Si,4,Privada,29,Si,Si
21,Soltero,Local,88,86,3,2,13,Medio,20485,No,No,Debil,Baja,Conflictivas,Si,Mala,Extrovertido,Baja,7,Regular,Si,2,Publica,2,No,Si
21,Union libre,Local,55,76,6,2,10,Medio,8969,No,No,Debil,Media,Regulares,Si,Regular,Extrovertido,Media,10,Regular,Si,3,Publica,23,Si,No
21,Soltero,Local,51,75,7,3,10,Bajo,13533,Si,No,Fuerte,Media,Regulares,Si,Buena,Introvertido,Media,5,Mala,Si,3,Publica,35,Si,No
19,Union libre,Foráneo,86,54,8,1,9,Medio,7812,No,No,Debil,Baja,Conflictivas,Si,Regular,Introvertido,Baja,5,Mala,Si,2,Publica,46,No,No
22,Soltero,Foráneo,93,94,5,5,-3,Bajo,7343,Si,Si,Fuerte,Baja,Buenas,No,Mala,Introvertido,Alta,3,Regular,No,0,Publica,28,Si,Si
21,Soltero,Local,87,73,6,1,16,Medio,-189,Si,Si,Moderado,Media,Conflictivas,Si,Buena,Introvertido,Alta,6,Mala,Si,1,Publica,26,Si,No
17,Union libre,Local,71,75,2,3,17,Medio,13532,No,No,Debil,Alta,Conflictivas,Si,Buena,Introvertido,Alta,6,Regular,No,0,Privada,26,Si,No
21,Union libre,Foráneo,73,92,6,2,10,Bajo,8123,No,No,Moderado,Media,Conflictivas,No,Buena,Extrovertido,Baja,10,Buena,No,0,Privada,-4,No,Si
23,Casado,Foráneo,71,58,2,1,13,Medio,17111,Si,Si,Fuerte,Media,Regulares,Si,Mala,Extrovertido,Media,4,Regular,No,0,Publica,24,No,Si
18,Soltero,Local,66,58,10,4,10,Medio,10903,No,No,Moderado,Baja,Regulares,Si,Buena,Extrovertido,Media,7,Buena,Si,1,Publica,50,Si,No
20,Soltero,Local,77,64,6,4,20,Medio,23474,Si,No,Debil,Alta,Regulares,No,Regular,Extrovertido,Baja,7,Buena,Si,2,Privada,16,No,No
22,Soltero,Local,84,70,0,4,7,Medio,19192,Si,No,Debil,Media,Buenas,Si,Regular,Extrovertido,Media,3,Mala,Si,5,Publica,13,No,No
