ID_Estudiante,Fecha_Registro,Edad,Estado_Civil,Lugar_Residencia,Calificaciones,Asistencia_a_clases,Semestre_Actual,Reprobacion_Asignaturas,Horas_Estudio_Semanales,Nivel_Socioeconomico,Ingreso_Familiar_Mensual,Apoyo_Financiero,Empleo_Parcial_o_Tiempo_Completo,Red_Apoyo_Social,Participacion_Extracurricular,Relaciones_Interpersonales,Problemas_Emocionales,Adaptacion_Entorno_Escolar,Personalidad,Autoeficacia_Academica,Horas_Sueno,Condiciones_Salud,Problemas_Familiares,Dependientes_en_Hogar,Tipo_Institucion,Distancia_Centro_Estudios,Acceso_Servicios_Basicos,Desercion
3962,2024-02-13,22,Unión Libre,Foráneo,85,53,8,1,14,Alto,17283,Sí,No,Débil,Baja,Regulares,Sí,Regular,Introvertido,Media,7,Buena,Sí,4,Privada,9,No,Sí
603,2024-05-02,24,Unión Libre,Local,82,54,5,4,18,Bajo,14053,Sí,No,Débil,Alta,Conflictivas,Sí,Buena,Extrovertido,Alta,8,Regular,No,2,Pública,30,No,No
1525,2024-01-26,24,Soltero/a,Foráneo,53,85,3,3,7,Bajo,12626,Sí,No,Débil,Alta,Buenas,No,Regular,Introvertido,Baja,5,Regular,No,4,Pública,37,No,No
-985,2024-03-15,20,Casado/a,Local,91,75,8,1,7,Medio,7916,No,No,Débil,Alta,Regulares,No,Regular,Introvertido,Media,6,Mala,No,0,Pública,12,No,No
1756,2024-05-04,21,Soltero/a,Foráneo,60,74,9,3,11,Bajo,6520,No,Sí,Débil,Baja,Buenas,No,Mala,Extrovertido,Alta,11,Buena,No,3,Privada,60,Sí,No
4918,2024-06-22,24,Soltero/a,Foráneo,67,97,5,4,10,Bajo,16525,No,No,Fuerte,Baja,Buenas,No,Buena,Extrovertido,Media,1,Regular,No,2,Privada,45,No,No
345,2024-03-25,21,Casado/a,Foráneo,66,86,1,-1,9,Bajo,10828,No,Sí,Fuerte,Baja,Regulares,Sí,Regular,Extrovertido,Media,5,Mala,No,2,Privada,8,No,No
2593,2024-04-09,21,Casado/a,Foráneo,73,69,4,1,14,Medio,13833,Sí,No,Moderado,Alta,Regulares,No,Mala,Extrovertido,Alta,1,Mala,Sí,4,Pública,34,Sí,No
3311,2024-06-08,18,Unión Libre,Foráneo,88,87,1,1,7,Bajo,13758,Sí,Sí,Moderado,Alta,Conflictivas,No,Buena,Extrovertido,Baja,5,Buena,No,4,Privada,13,Sí,Sí
2678,2024-05-16,21,Unión Libre,Foráneo,81,93,5,4,19,Bajo,15641,Sí,Sí,Débil,Media,Buenas,No,Mala,Extrovertido,Baja,6,Mala,No,2,Privada,-2,No,Sí
1231,2024-04-04,19,Unión Libre,Local,80,91,7,0,17,Bajo,20094,Sí,No,Moderado,Media,Buenas,Sí,Buena,Extrovertido,Media,10,Buena,No,1,Pública,58,No,Sí
-696,2024-01-23,21,Unión Libre,Local,67,56,2,1,5,Medio,16169,Sí,No,Débil,Media,Conflictivas,No,Buena,Introvertido,Baja,5,Regular,Sí,0,Privada,3,Sí,Sí
2848,2024-04-21,22,Unión Libre,Foráneo,78,102,6,4,2,Bajo,13788,Sí,No,Moderado,Baja,Buenas,Sí,Mala,Extrovertido,Baja,5,Regular,Sí,4,Privada,40,Sí,Sí
234,2024-06-20,21,Casado/a,Foráneo,42,66,5,0,12,Alto,10769,Sí,No,Moderado,Baja,Conflictivas,Sí,Buena,Extrovertido,Baja,8,Mala,Sí,0,Privada,27,No,No
-848,2024-05-24,19,Unión Libre,Foráneo,69,67,9,4,5,Bajo,11967,No,Sí,Débil,Alta,Regulares,Sí,Mala,Introvertido,Baja,10,Regular,No,5,Privada,15,Sí,No
1845,2024-02-16,26,Casado/a,Foráneo,52,82,8,1,10,Bajo,6063,No,Sí,Débil,Baja,Regulares,No,Regular,Extrovertido,Alta,7,Mala,Sí,3,Pública,25,No,Sí
2966,2024-03-13,23,Unión Libre,Foráneo,73,64,3,0,16,Bajo,14421,Sí,Sí,Moderado,Media,Conflictivas,No,Mala,Introvertido,Baja,5,Mala,No,2,Privada,37,No,Sí
2009,2024-03-28,26,Casado/a,Local,72,72,9,2,13,Medio,10438,No,Sí,Moderado,Alta,Conflictivas,Sí,Regular,Introvertido,Baja,6,Mala,No,5,Privada,8,Sí,No
3463,2024-04-25,19,Soltero/a,Foráneo,100,54,5,0,-4,Medio,7087,No,No,Fuerte,Alta,Conflictivas,Sí,Regular,Introvertido,Media,7,Regular,Sí,0,Pública,42,Sí,Sí
3073,2024-06-28,25,Soltero/a,Foráneo,54,78,6,3,9,Alto,15965,No,Sí,Débil,Alta,Buenas,Sí,Mala,Extrovertido,Alta,10,Buena,Sí,-1,Pública,39,No,Sí
3818,2024-04-15,26,Casado/a,Local,55,84,0,5,4,Medio,6210,No,No,Moderado,Baja,Regulares,No,Mala,Extrovertido,Media,8,Buena,No,2,Privada,28,Sí,Sí
757,2024-01-16,19,Unión Libre,Local,57,58,2,2,8,Medio,13350,No,No,Fuerte,Media,Regulares,Sí,Regular,Extrovertido,Baja,8,Mala,Sí,2,Pública,9,Sí,No
2361,2024-03-25,19,Casado/a,Foráneo,70,66,7,1,16,Bajo,14779,No,No,Débil,Alta,Regulares,No,Mala,Introvertido,Alta,10,Mala,No,2,Privada,46,No,Sí
-13,2024-04-21,25,Soltero/a,Local,78,74,1,0,0,Medio,20864,Sí,No,Débil,Baja,Regulares,No,Buena,Introvertido,Alta,7,Buena,Sí,3,Privada,29,No,No
3359,2024-02-09,22,Casado/a,Local,70,54,-2,2,9,Bajo,25175,Sí,No,Débil,Alta,Regulares,No,Buena,Extrovertido,Baja,7,Buena,No,2,Pública,-1,Sí,No
1953,2024-03-24,20,Unión Libre,Foráneo,81,100,2,4,0,Medio,11194,Sí,Sí,Fuerte,Alta,Regulares,No,Regular,Extrovertido,Alta,6,Mala,No,0,Privada,0,No,Sí
2746,2024-06-29,19,Unión Libre,Foráneo,95,71,7,1,-1,Bajo,9399,Sí,No,Débil,Baja,Conflictivas,No,Mala,Extrovertido,Baja,8,Regular,Sí,2,Pública,44,Sí,Sí
2773,2024-04-30,24,Soltero/a,Local,70,74,10,4,2,Medio,15377,No,No,Moderado,Baja,Buenas,Sí,Buena,Introvertido,Baja,8,Buena,Sí,2,Privada,42,No,Sí
709,2024-02-21,27,Unión Libre,Local,89,61,10,0,18,Medio,13757,No,No,Moderado,Baja,Regulares,Sí,Regular,Introvertido,Alta,6,Buena,Sí,0,Pública,21,Sí,No
3531,2024-01-09,17,Unión Libre,Foráneo,66,59,5,3,8,Bajo,14547,No,Sí,Débil,Alta,Buenas,No,Buena,Extrovertido,Alta,11,Buena,Sí,0,Privada,20,Sí,No
3302,2024-02-27,20,Casado/a,Foráneo,82,76,5,2,1,Alto,13291,Sí,No,Moderado,Alta,Buenas,Sí,Mala,Introvertido,Baja,8,Regular,No,3,Pública,47,Sí,No
3117,2024-03-16,22,Unión Libre,Local,79,71,2,-1,9,Medio,10131,Sí,Sí,Débil,Alta,Buenas,Sí,Buena,Extrovertido,Media,4,Regular,No,4,Privada,9,Sí,No
1998,2024-05-25,19,Casado/a,Foráneo,81,81,3,-1,7,Medio,10383,Sí,Sí,Moderado,Baja,Regulares,Sí,Mala,Introvertido,Baja,4,Mala,No,0,Pública,22,No,No
3677,2024-04-17,19,Casado/a,Foráneo,55,76,6,5,10,Medio,17058,No,Sí,Fuerte,Baja,Buenas,Sí,Mala,Introvertido,Alta,2,Regular,No,2,Privada,34,Sí,Sí
1199,2024-06-06,20,Casado/a,Foráneo,87,67,6,4,13,Bajo,6675,Sí,Sí,Débil,Baja,Conflictivas,Sí,Regular,Extrovertido,Media,6,Regular,Sí,4,Privada,26,Sí,Sí
1037,2024-02-07,22,Soltero/a,Foráneo,72,45,2,4,8,Bajo,3667,No,No,Débil,Alta,Regulares,Sí,Mala,Introvertido,Alta,4,Buena,Sí,5,Pública,37,No,No
3169,2024-01-08,22,Soltero/a,Foráneo,78,77,6,2,10,Bajo,12048,Sí,Sí,Débil,Alta,Regulares,No,Mala,Introvertido,Media,5,Buena,No,1,Pública,20,No,Sí
3746,2024-05-18,23,Soltero/a,Local,75,61,3,1,13,Medio,13060,No,No,Débil,Alta,Buenas,No,Mala,Introvertido,Baja,6,Regular,No,0,Pública,12,Sí,No
2639,2024-03-10,19,Soltero/a,Local,58,95,6,2,8,Bajo,18763,No,Sí,Fuerte,Media,Buenas,No,Mala,Introvertido,Media,10,Buena,Sí,2,Privada,21,No,No
2069,2024-06-11,20,Casado/a,Foráneo,58,77,7,3,16,Bajo,9700,Sí,Sí,Moderado,Baja,Buenas,Sí,Regular,Extrovertido,Alta,5,Regular,No,3,Privada,6,No,Sí
2973,2024-06-08,19,Unión Libre,Foráneo,49,87,11,2,10,Bajo,598,No,No,Fuerte,Alta,Regulares,Sí,Mala,Introvertido,Baja,5,Mala,No,0,Privada,-7,Sí,No
4833,2024-04-16,20,Casado/a,Local,76,72,8,0,14,Bajo,8673,Sí,No,Fuerte,Alta,Conflictivas,Sí,Regular,Extrovertido,Media,3,Regular,Sí,4,Pública,4,Sí,No
1133,2024-04-03,20,Soltero/a,Local,105,84,5,2,6,Alto,4029,Sí,Sí,Débil,Baja,Regulares,No,Mala,Introvertido,Baja,6,Mala,No,4,Pública,15,Sí,Sí
3448,2024-04-09,21,Soltero/a,Local,82,60,2,2,-2,Bajo,5256,Sí,No,Débil,Baja,Conflictivas,Sí,Buena,Introvertido,Alta,5,Mala,Sí,1,Privada,35,Sí,Sí
7242,2024-01-11,23,Soltero/a,Local,86,66,0,5,17,Alto,5349,No,No,Débil,Alta,Regulares,No,Regular,Extrovertido,Alta,4,Regular,No,1,Pública,30,Sí,No
1171,2024-06-14,20,Unión Libre,Local,81,58,5,1,11,Alto,16242,No,No,Débil,Alta,Regulares,Sí,Buena,Extrovertido,Baja,3,Buena,No,3,Pública,26,Sí,Sí
1799,2024-03-20,20,Soltero/a,Local,56,78,3,2,16,Bajo,15729,Sí,Sí,Moderado,Alta,Regulares,Sí,Mala,Introvertido,Media,8,Buena,No,2,Privada,33,Sí,No
2885,2024-04-16,19,Casado/a,Local,61,75,8,2,11,Bajo,4867,No,No,Fuerte,Alta,Conflictivas,Sí,Buena,Introvertido,Alta,6,Regular,Sí,0,Privada,-1,No,Sí
935,2024-04-29,21,Unión Libre,Foráneo,101,77,3,1,4,Alto,8705,Sí,Sí,Débil,Baja,Buenas,No,Buena,Introvertido,Baja,5,Mala,Sí,1,Privada,4,Sí,Sí
1162,2024-06-01,24,Casado/a,Local,57,75,5,0,9,Medio,3677,No,Sí,Débil,Alta,Conflictivas,Sí,Regular,Introvertido,Alta,11,Buena,No,1,Pública,36,No,Sí
1453,2024-04-21,19,Unión Libre,Local,78,79,2,1,19,Medio,12750,Sí,Sí,Débil,Baja,Conflictivas,No,Buena,Introvertido,Baja,6,Mala,Sí,1,Privada,9,Sí,Sí
4695,2024-05-21,26,Casado/a,Local,60,56,4,2,10,Alto,17170,Sí,Sí,Fuerte,Alta,Conflictivas,Sí,Buena,Extrovertido,Baja,6,Mala,No,1,Privada,5,Sí,No
4787,2024-06-07,18,Soltero/a,Local,75,76,4,2,10,Medio,9421,Sí,No,Fuerte,Alta,Buenas,Sí,Regular,Introvertido,Alta,7,Regular,No,0,Privada,35,No,Sí
1931,2024-01-19,21,Unión Libre,Local,61,76,7,4,4,Bajo,12856,Sí,Sí,Moderado,Alta,Regulares,Sí,Regular,Extrovertido,Alta,5,Mala,Sí,4,Privada,23,Sí,Sí
447,2024-02-16,20,Soltero/a,Local,69,38,8,0,11,Bajo,10574,No,Sí,Moderado,Baja,Conflictivas,No,Regular,Extrovertido,Baja,5,Regular,Sí,0,Privada,27,Sí,Sí
708,2024-01-05,21,Casado/a,Local,91,79,8,0,-4,Medio,14106,No,Sí,Moderado,Media,Regulares,No,Regular,Extrovertido,Media,11,Regular,Sí,1,Pública,34,Sí,Sí
2214,2024-02-12,18,Unión Libre,Local,77,73,4,0,4,Medio,14038,Sí,No,Moderado,Alta,Regulares,No,Regular,Introvertido,Alta,8,Regular,Sí,3,Pública,36,Sí,No
2538,2024-02-14,23,Soltero/a,Local,85,85,4,1,-3,Alto,10597,No,Sí,Moderado,Baja,Conflictivas,Sí,Buena,Extrovertido,Alta,8,Buena,No,3,Pública,28,No,Sí
4583,2024-05-06,20,Soltero/a,Foráneo,86,58,2,3,13,Alto,11510,No,Sí,Moderado,Alta,Buenas,No,Mala,Introvertido,Baja,6,Regular,Sí,2,Pública,39,Sí,Sí
520,2024-04-05,25,Casado/a,Foráneo,68,94,4,2,16,Alto,11544,Sí,Sí,Moderado,Alta,Buenas,No,Regular,Introvertido,Media,3,Mala,No,4,Privada,18,No,No
3341,2024-02-21,23,Unión Libre,Foráneo,90,91,3,0,8,Medio,8906,Sí,Sí,Moderado,Alta,Conflictivas,No,Mala,Introvertido,Baja,7,Buena,No,5,Pública,17,Sí,No
3034,2024-01-09,21,Casado/a,Foráneo,73,93,5,1,9,Bajo,18904,Sí,No,Moderado,Alta,Conflictivas,Sí,Mala,Extrovertido,Media,8,Mala,Sí,0,Privada,24,Sí,No
3618,2024-05-03,21,Soltero/a,Local,89,61,9,2,6,Bajo,10675,Sí,Sí,Moderado,Alta,Regulares,No,Mala,Extrovertido,Media,7,Mala,No,2,Privada,35,No,Sí
427,2024-04-09,21,Soltero/a,Foráneo,66,78,3,0,18,Alto,5261,No,Sí,Fuerte,Media,Buenas,Sí,Mala,Introvertido,Alta,5,Regular,No,3,Pública,12,No,No
798,2024-05-30,22,Unión Libre,Local,45,90,10,3,6,Alto,12502,Sí,No,Fuerte,Baja,Regulares,No,Mala,Extrovertido,Media,5,Regular,Sí,3,Pública,31,Sí,No
3422,2024-03-08,23,Soltero/a,Foráneo,52,72,6,3,8,Bajo,16359,Sí,Sí,Débil,Alta,Regulares,No,Mala,Extrovertido,Media,5,Mala,Sí,0,Pública,22,No,Sí
4988,2024-06-23,21,Unión Libre,Local,66,73,5,0,8,Bajo,7673,Sí,Sí,Débil,Alta,Conflictivas,No,Regular,Extrovertido,Media,5,Regular,Sí,1,Privada,30,No,Sí
2472,2024-02-16,20,Casado/a,Foráneo,62,64,7,0,8,Bajo,14627,No,Sí,Moderado,Media,Regulares,Sí,Mala,Extrovertido,Media,5,Mala,No,3,Pública,43,Sí,Sí
3506,2024-04-15,22,Soltero/a,Local,44,66,5,0,6,Bajo,10247,No,No,Moderado,Baja,Regulares,No,Buena,Introvertido,Alta,5,Mala,Sí,0,Privada,1,No,No
4121,2024-03-11,18,Casado/a,Foráneo,92,64,5,4,13,Alto,10380,No,No,Moderado,Media,Buenas,Sí,Regular,Introvertido,Alta,1,Mala,Sí,1,Pública,34,No,Sí
1625,2024-05-26,22,Unión Libre,Foráneo,81,63,9,1,1,Bajo,20363,Sí,Sí,Débil,Baja,Regulares,No,Buena,Introvertido,Alta,7,Regular,Sí,2,Pública,0,Sí,Sí
3064,2024-05-21,20,Casado/a,Foráneo,77,77,10,2,7,Medio,20506,No,No,Fuerte,Alta,Conflictivas,No,Buena,Extrovertido,Alta,5,Buena,Sí,5,Pública,27,No,Sí
3522,2024-06-26,15,Unión Libre,Foráneo,77,96,0,-1,8,Bajo,7387,Sí,Sí,Fuerte,Alta,Regulares,Sí,Regular,Extrovertido,Media,7,Mala,Sí,3,Pública,35,No,No
2248,2024-04-19,23,Casado/a,Foráneo,43,86,2,4,11,Alto,12870,Sí,Sí,Débil,Alta,Conflictivas,No,Mala,Introvertido,Alta,6,Mala,No,2,Pública,24,No,No
-8,2024-02-27,21,Unión Libre,Local,82,88,3,2,14,Bajo,12600,No,Sí,Débil,Media,Regulares,Sí,Mala,Introvertido,Alta,6,Regular,No,1,Pública,34,Sí,Sí
3109,2024-02-24,21,Soltero/a,Foráneo,88,74,8,2,9,Medio,7983,No,No,Moderado,Baja,Regulares,No,Buena,Introvertido,Media,5,Regular,No,0,Pública,34,No,No
5515,2024-01-31,23,Casado/a,Local,49,61,8,3,4,Alto,10624,Sí,Sí,Moderado,Media,Regulares,No,Buena,Extrovertido,Media,7,Regular,No,3,Pública,22,No,No
2853,2024-04-06,22,Soltero/a,Foráneo,66,64,3,4,15,Alto,20098,Sí,Sí,Débil,Baja,Regulares,No,Buena,Introvertido,Media,4,Buena,No,0,Pública,-3,Sí,Sí
1334,2024-03-15,20,Soltero/a,Local,51,85,4,3,11,Alto,3686,Sí,Sí,Fuerte,Media,Buenas,No,Mala,Extrovertido,Media,4,Regular,No,3,Pública,6,Sí,Sí
1822,2024-01-30,18,Soltero/a,Foráneo,63,95,9,2,23,Bajo,13890,Sí,Sí,Débil,Baja,Buenas,No,Mala,Extrovertido,Alta,9,Regular,Sí,3,Pública,32,No,No
2050,2024-06-23,17,Unión Libre,Foráneo,96,63,1,1,18,Bajo,21183,Sí,Sí,Débil,Alta,Regulares,No,Buena,Extrovertido,Alta,6,Regular,Sí,3,Privada,7,No,No
3845,2024-01-23,20,Unión Libre,Foráneo,79,62,3,4,13,Medio,11663,No,Sí,Débil,Baja,Buenas,No,Mala,Extrovertido,Media,4,Regular,Sí,0,Pública,31,No,No
4911,2024-01-09,24,Unión Libre,Foráneo,67,98,7,1,4,Medio,9058,No,No,Moderado,Media,Conflictivas,Sí,Mala,Extrovertido,Baja,7,Buena,Sí,2,Pública,32,No,No
1439,2024-05-30,21,Unión Libre,Local,64,60,3,2,3,Bajo,19662,No,No,Fuerte,Media,Buenas,Sí,Mala,Extrovertido,Alta,4,Regular,Sí,2,Privada,21,No,Sí
3534,2024-02-16,21,Soltero/a,Foráneo,60,71,7,2,0,Bajo,14491,Sí,No,Moderado,Baja,Regulares,Sí,Regular,Extrovertido,Baja,10,Mala,No,1,Privada,33,Sí,Sí
2223,2024-05-24,19,Unión Libre,Local,94,72,2,1,9,Medio,19122,Sí,No,Moderado,Baja,Regulares,No,Regular,Introvertido,Baja,8,Regular,Sí,0,Privada,36,Sí,No
1617,2024-05-13,18,Unión Libre,Foráneo,55,65,-1,4,8,Medio,14253,Sí,No,Débil,Baja,Conflictivas,No,Mala,Introvertido,Media,5,Regular,Sí,2,Privada,29,No,No
4822,2024-06-03,20,Soltero/a,Local,49,74,4,3,9,Bajo,11128,No,No,Fuerte,Media,Buenas,No,Regular,Introvertido,Alta,4,Mala,Sí,1,Pública,31,Sí,No
2687,2024-01-02,22,Casado/a,Foráneo,89,52,3,3,7,Alto,19704,Sí,No,Débil,Media,Conflictivas,Sí,Buena,Introvertido,Media,6,Mala,Sí,4,Pública,46,No,No
1749,2024-05-04,23,Soltero/a,Foráneo,52,64,4,0,4,Bajo,2441,Sí,No,Fuerte,Media,Conflictivas,No,Mala,Introvertido,Baja,2,Mala,No,2,Privada,23,Sí,No
3621,2024-04-18,19,Unión Libre,Foráneo,49,87,1,2,3,Bajo,16115,Sí,Sí,Débil,Media,Regulares,No,Mala,Introvertido,Media,6,Buena,Sí,3,Privada,29,No,No
1066,2024-06-18,19,Casado/a,Local,55,71,3,2,6,Medio,14587,No,Sí,Débil,Media,Buenas,Sí,Buena,Introvertido,Alta,6,Mala,Sí,3,Privada,12,No,No
2744,2024-02-06,23,Casado/a,Foráneo,59,80,3,1,0,Bajo,10698,No,Sí,Débil,Baja,Buenas,Sí,Mala,Introvertido,Baja,5,Buena,Sí,2,Privada,40,Sí,No
1149,2024-05-15,19,Casado/a,Local,84,81,7,2,8,Alto,12061,No,No,Fuerte,Alta,Conflictivas,Sí,Mala,Introvertido,Media,6,Mala,No,4,Pública,39,No,No
2155,2024-06-01,24,Unión Libre,Foráneo,78,79,8,1,8,Medio,12992,No,Sí,Fuerte,Baja,Buenas,Sí,Mala,Extrovertido,Baja,4,Buena,Sí,5,Privada,24,No,Sí
2563,2024-02-21,22,Casado/a,Foráneo,73,72,5,2,14,Bajo,15766,Sí,No,Fuerte,Alta,Buenas,No,Regular,Extrovertido,Alta,9,Mala,No,2,Pública,16,Sí,No
3010,2024-03-02,21,Casado/a,Local,83,87,11,1,12,Bajo,4833,No,No,Fuerte,Baja,Regulares,Sí,Mala,Introvertido,Alta,7,Regular,No,2,Privada,24,No,No
1636,2024-02-06,22,Soltero/a,Foráneo,62,44,2,6,22,Bajo,10468,No,No,Débil,Alta,Conflictivas,Sí,Mala,Extrovertido,Media,7,Regular,No,1,Privada,18,Sí,Sí
1934,2024-02-11,16,Soltero/a,Foráneo,109,58,9,4,15,Medio,12964,Sí,No,Fuerte,Baja,Buenas,Sí,Regular,Extrovertido,Baja,7,Mala,Sí,3,Pública,20,Sí,No
1872,2024-04-04,18,Unión Libre,Foráneo,80,82,6,3,6,Bajo,716,No,No,Moderado,Alta,Conflictivas,No,Mala,Extrovertido,Media,5,Mala,No,3,Pública,21,Sí,Sí
1886,2024-01-13,23,Unión Libre,Foráneo,64,46,9,2,15,Bajo,-2587,Sí,Sí,Moderado,Baja,Buenas,Sí,Buena,Extrovertido,Media,7,Buena,No,2,Privada,33,Sí,Sí
379,2024-01-12,20,Unión Libre,Local,70,92,4,1,9,Bajo,15546,No,Sí,Fuerte,Alta,Buenas,No,Mala,Extrovertido,Baja,6,Buena,Sí,4,Pública,27,Sí,No
1868,2024-04-07,22,Soltero/a,Local,55,84,4,1,28,Alto,15542,No,Sí,Moderado,Alta,Buenas,No,Mala,Introvertido,Alta,5,Buena,No,4,Privada,6,Sí,Sí
2282,2024-01-04,20,Soltero/a,Local,104,97,6,0,3,Alto,9583,No,Sí,Fuerte,Media,Conflictivas,Sí,Regular,Introvertido,Baja,10,Mala,No,2,Pública,7,Sí,No
1827,2024-05-27,23,Casado/a,Foráneo,62,78,6,1,-2,Medio,22625,No,Sí,Débil,Media,Regulares,No,Buena,Introvertido,Media,10,Mala,Sí,5,Pública,17,No,No
2692,2024-01-16,21,Unión Libre,Foráneo,66,100,3,1,6,Alto,12638,Sí,No,Fuerte,Media,Conflictivas,No,Regular,Extrovertido,Media,7,Regular,No,1,Privada,9,Sí,No
4134,2024-04-04,25,Soltero/a,Foráneo,73,65,9,0,3,Alto,7038,Sí,No,Moderado,Alta,Conflictivas,No,Buena,Introvertido,Media,6,Regular,No,5,Pública,15,No,Sí
76,2024-05-16,22,Soltero/a,Local,87,60,6,3,15,Medio,15693,Sí,Sí,Débil,Baja,Regulares,No,Regular,Extrovertido,Baja,7,Mala,Sí,3,Privada,25,Sí,No
3927,2024-02-11,19,Unión Libre,Local,69,75,6,1,14,Alto,14917,Sí,No,Débil,Media,Buenas,No,Buena,Extrovertido,Baja,6,Mala,No,2,Privada,12,Sí,No
3388,2024-04-25,23,Casado/a,Foráneo,80,100,0,3,6,Bajo,8334,No,Sí,Moderado,Alta,Regulares,No,Regular,Extrovertido,Media,6,Mala,No,1,Privada,2,No,Sí
609,2024-01-30,21,Unión Libre,Foráneo,61,72,3,1,17,Medio,5068,Sí,Sí,Débil,Alta,Buenas,Sí,Regular,Extrovertido,Media,6,Buena,Sí,3,Privada,12,Sí,No
2395,2024-04-09,18,Unión Libre,Foráneo,67,92,1,1,16,Alto,13743,No,No,Moderado,Alta,Regulares,Sí,Mala,Introvertido,Baja,6,Mala,No,3,Privada,55,No,Sí
2155,2024-01-20,18,Soltero/a,Local,72,69,4,3,14,Medio,16322,Sí,No,Moderado,Baja,Buenas,Sí,Mala,Introvertido,Baja,6,Buena,No,2,Privada,25,Sí,Sí
-210,2024-04-01,24,Soltero/a,Local,63,71,7,3,7,Medio,19322,Sí,No,Moderado,Alta,Buenas,No,Mala,Introvertido,Alta,4,Mala,No,4,Privada,39,No,No
2992,2024-06-06,25,Soltero/a,Foráneo,75,45,3,3,10,Medio,6841,Sí,No,Moderado,Media,Buenas,No,Buena,Introvertido,Alta,3,Mala,Sí,2,Pública,23,No,No
4329,2024-04-25,19,Soltero/a,Local,71,69,4,3,7,Medio,3989,Sí,Sí,Moderado,Alta,Buenas,No,Regular,Introvertido,Baja,4,Buena,Sí,4,Pública,43,Sí,Sí
2108,2024-01-11,18,Soltero/a,Local,80,66,3,0,10,Alto,20258,Sí,No,Fuerte,Alta,Buenas,Sí,Regular,Introvertido,Alta,6,Regular,No,2,Pública,43,No,No
414,2024-03-22,21,Unión Libre,Local,96,66,6,1,23,Medio,-2067,Sí,No,Moderado,Baja,Regulares,Sí,Regular,Introvertido,Baja,9,Mala,Sí,2,Pública,33,No,Sí
3010,2024-06-26,22,Casado/a,Foráneo,70,64,2,4,10,Bajo,18825,Sí,Sí,Débil,Media,Buenas,No,Mala,Introvertido,Media,5,Regular,Sí,2,Pública,10,Sí,No
961,2024-05-22,18,Casado/a,Local,94,85,7,5,5,Bajo,17372,No,Sí,Débil,Alta,Conflictivas,No,Regular,Extrovertido,Media,5,Buena,Sí,4,Privada,8,No,Sí
2449,2024-02-03,22,Unión Libre,Foráneo,97,85,4,3,3,Bajo,12041,No,Sí,Débil,Alta,Conflictivas,No,Regular,Introvertido,Alta,8,Mala,No,3,Privada,8,Sí,No
1070,2024-02-23,19,Unión Libre,Local,53,49,3,3,11,Bajo,13861,No,Sí,Moderado,Baja,Buenas,No,Regular,Extrovertido,Baja,7,Buena,No,2,Pública,35,No,Sí
1391,2024-04-02,23,Casado/a,Foráneo,106,59,9,0,9,Alto,11116,Sí,Sí,Débil,Alta,Regulares,No,Mala,Introvertido,Media,10,Buena,No,2,Pública,48,Sí,Sí
2598,2024-04-18,24,Soltero/a,Foráneo,84,91,3,3,16,Medio,14610,Sí,No,Fuerte,Media,Conflictivas,No,Mala,Extrovertido,Media,9,Mala,No,1,Pública,28,Sí,No
2122,2024-04-15,21,Casado/a,Local,85,39,5,1,9,Bajo,7617,No,Sí,Débil,Alta,Regulares,Sí,Buena,Introvertido,Alta,6,Buena,Sí,1,Pública,20,No,Sí
3449,2024-06-25,24,Soltero/a,Foráneo,79,75,6,3,14,Bajo,7847,No,No,Fuerte,Media,Buenas,No,Buena,Extrovertido,Baja,4,Regular,No,4,Pública,20,Sí,Sí
3192,2024-05-19,21,Soltero/a,Local,100,81,3,1,8,Bajo,13215,Sí,Sí,Fuerte,Media,Conflictivas,No,Regular,Extrovertido,Alta,8,Buena,No,0,Privada,24,No,Sí
1661,2024-04-04,20,Casado/a,Local,81,98,4,1,14,Alto,9101,Sí,No,Moderado,Media,Buenas,Sí,Regular,Introvertido,Alta,4,Regular,Sí,2,Privada,25,Sí,No
3013,2024-06-06,24,Unión Libre,Foráneo,53,93,6,0,2,Bajo,8380,No,Sí,Débil,Media,Buenas,No,Mala,Extrovertido,Media,4,Mala,No,2,Pública,39,No,No
620,2024-06-30,22,Unión Libre,Foráneo,66,58,7,1,10,Medio,13554,No,No,Moderado,Alta,Buenas,No,Mala,Extrovertido,Baja,5,Mala,Sí,2,Privada,26,No,No
1892,2024-03-29,23,Soltero/a,Foráneo,68,90,-2,3,-1,Bajo,9354,No,Sí,Débil,Media,Buenas,No,Regular,Introvertido,Baja,5,Buena,No,1,Privada,40,No,Sí
4405,2024-02-17,21,Soltero/a,Foráneo,70,96,5,3,19,Medio,13772,Sí,Sí,Moderado,Alta,Conflictivas,No,Buena,Extrovertido,Alta,8,Buena,Sí,0,Pública,29,Sí,Sí
1421,2024-04-06,20,Unión Libre,Local,87,62,0,2,10,Alto,14052,No,Sí,Débil,Baja,Regulares,Sí,Mala,Extrovertido,Alta,6,Mala,No,1,Privada,30,No,Sí
4143,2024-06-20,19,Soltero/a,Local,74,105,3,4,19,Bajo,5712,No,Sí,Moderado,Baja,Conflictivas,No,Regular,Extrovertido,Baja,1,Buena,Sí,2,Privada,10,Sí,No
3620,2024-02-27,22,Soltero/a,Local,48,70,4,0,13,Medio,11884,Sí,No,Débil,Alta,Buenas,Sí,Buena,Introvertido,Alta,8,Regular,Sí,3,Privada,4,No,No
